X,Y,ADDRTYPE,FATALITIES,INATTENTIONIND,INCDATE,YEAR,INJURIES,LIGHTCOND,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,ROADCOND,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,UNDERINFL,VEHCOUNT,WEATHER,PEDORBIKECOUNT
-122.3242571,47.61957466,Intersection,0,,2016/05/31 00:00:00+00,2016,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.33835,47.60951672,Block,0,Y,2004/02/10 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2983415,47.66108779,Intersection,0,,2022/06/17 00:00:00+00,2022,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3007673,47.60800474,Block,0,,2021/08/04 00:00:00+00,2021,2,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.312648,47.71850674,Block,0,,2022/08/31 00:00:00+00,2022,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3411448,47.66503633,Block,0,,2013/04/04 00:00:00+00,2013,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,Y,N,1,Raining,1
-122.3127189,47.6199673,Intersection,0,,2017/02/01 00:00:00+00,2017,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3262496,47.60887338,Intersection,0,,2017/11/15 00:00:00+00,2017,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3335532,47.6729226,Intersection,0,,2011/08/17 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,Y,Y,1,Clear,1
-122.3469171,47.6244693,Block,0,,2017/12/20 00:00:00+00,2017,1,Unknown,0,1,Y,2,Unknown,0,2,Injury Collision,,N,1,Unknown,1
-122.3875873,47.67128071,Block,0,,2013/04/02 00:00:00+00,2013,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3386346,47.62579577,Intersection,0,,2021/01/04 00:00:00+00,2021,1,Dark - No Street Lights,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3302648,47.60171616,Intersection,0,,2019/01/11 00:00:00+00,2019,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3447935,47.61470459,Intersection,0,,2022/04/07 00:00:00+00,2022,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3487461,47.6146958,Intersection,0,,2021/10/15 00:00:00+00,2021,1,Dark - Street Lights On,0,1,,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3169651,47.60085286,Intersection,0,,2016/08/13 00:00:00+00,2016,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3561572,47.70472613,Block,0,,2020/03/30 00:00:00+00,2020,1,Daylight,1,0,,2,Dry,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.3328767,47.60088159,Intersection,0,,2014/09/06 00:00:00+00,2014,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3609466,47.72507634,Intersection,0,,2012/11/04 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,3,Wet,1,2b,Serious Injury Collision,,N,2,Overcast,1
-122.3220859,47.61273575,Intersection,0,Y,2016/10/27 00:00:00+00,2016,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3195817,47.60169832,Intersection,0,,2019/12/09 00:00:00+00,2019,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3445794,47.65957519,Intersection,0,,2011/12/07 00:00:00+00,2011,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3384241,47.60378135,Intersection,0,,2016/08/13 00:00:00+00,2016,2,Daylight,2,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,2
-122.3156578,47.67497952,Intersection,0,,2018/11/09 00:00:00+00,2018,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3456535,47.61403982,Intersection,0,,2017/12/07 00:00:00+00,2017,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3987971,47.56943276,Block,0,,2017/06/21 00:00:00+00,2017,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3454359,47.67913448,Block,0,,2015/11/07 00:00:00+00,2015,1,Unknown,1,0,,2,Unknown,0,2,Injury Collision,,N,1,Unknown,1
-122.3396843,47.57055499,Block,0,,2018/03/24 00:00:00+00,2018,1,,1,0,,2,,0,2,Injury Collision,,N,1,,1
-122.3209062,47.62198807,Intersection,0,,2020/11/27 00:00:00+00,2020,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3340179,47.61771364,Intersection,0,Y,2018/08/28 00:00:00+00,2018,1,Daylight,1,0,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.31678,47.6092266,Intersection,0,Y,2018/12/10 00:00:00+00,2018,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3819897,47.65033189,Intersection,0,Y,2016/05/31 00:00:00+00,2016,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.355298,47.68438165,Block,0,,2015/05/08 00:00:00+00,2015,1,Daylight,0,1,,0,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3936837,47.6686514,Block,0,Y,2013/09/01 00:00:00+00,2013,3,Daylight,0,1,,4,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.3234155,47.61523114,Intersection,0,Y,2004/03/17 00:00:00+00,2004,2,Daylight,2,0,,3,Dry,0,2,Injury Collision,,0,1,Clear,2
-122.3131051,47.70671062,Block,0,,2016/10/18 00:00:00+00,2016,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3654593,47.56472543,Intersection,0,,2004/11/22 00:00:00+00,2004,1,Dawn,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.3372856,47.60277493,Block,0,,2015/12/31 00:00:00+00,2015,1,Dark - Street Lights On,1,0,,4,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3167805,47.60620305,Intersection,0,,2018/08/26 00:00:00+00,2018,0,Dark - Street Lights On,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3209231,47.65202595,Block,0,,2015/09/25 00:00:00+00,2015,1,Dawn,0,1,,1,Wet,0,2,Injury Collision,,N,0,Raining,1
-122.4120451,47.57592341,Intersection,0,,2021/08/29 00:00:00+00,2021,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3448137,47.71231922,Intersection,0,,2019/02/15 00:00:00+00,2019,1,Daylight,1,0,,3,Wet,0,2,Injury Collision,,Y,1,Overcast,1
-122.3167846,47.6134965,Block,0,,2018/09/18 00:00:00+00,2018,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3418822,47.61767496,Block,0,,2018/09/04 00:00:00+00,2018,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.30277,47.60800896,Intersection,0,,2022/08/20 00:00:00+00,2022,1,Daylight,0,1,Y,3,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3174034,47.67874129,Intersection,0,,2012/04/23 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3144645,47.65448187,Block,0,,2022/07/29 00:00:00+00,2022,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3333664,47.60491052,Intersection,0,,2011/03/09 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3161228,47.54601837,Intersection,0,,2022/03/18 00:00:00+00,2022,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.3928709,47.67092116,Intersection,0,,2016/08/17 00:00:00+00,2016,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3326533,47.7086545,Block,0,,2004/03/17 00:00:00+00,2004,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Overcast,1
-122.3401272,47.6106223,Block,0,,2004/12/02 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3260688,47.63486593,Block,0,,2013/04/14 00:00:00+00,2013,3,Dark - Street Lights On,3,0,,5,Dry,0,2,Injury Collision,,N,2,Clear,3
-122.3514803,47.62543769,Intersection,0,,2014/08/25 00:00:00+00,2014,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3197143,47.60352506,Block,0,,2004/09/03 00:00:00+00,2004,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3176947,47.54778331,Intersection,0,,2021/10/26 00:00:00+00,2021,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3204094,47.61523807,Block,0,Y,2016/02/20 00:00:00+00,2016,0,Dark - Street Lights Off,0,1,,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3239554,47.65525972,Block,0,,2004/01/12 00:00:00+00,2004,1,Dark - Street Lights On,1,0,Y,2,Wet,1,2b,Serious Injury Collision,,0,1,Raining,1
-122.3422814,47.63230009,Intersection,0,,2016/06/23 00:00:00+00,2016,0,Daylight,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3467224,47.612326,Block,0,,2022/04/05 00:00:00+00,2022,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.376211,47.67308878,Intersection,0,,2004/05/27 00:00:00+00,2004,1,Dusk,0,1,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3422802,47.72321072,Intersection,0,,2019/04/11 00:00:00+00,2019,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3346656,47.60968542,Intersection,0,,2014/08/14 00:00:00+00,2014,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3527849,47.62544255,Intersection,0,,2015/07/31 00:00:00+00,2015,1,,1,0,,2,,0,2,Injury Collision,,N,1,,1
-122.330723,47.61849176,Intersection,0,,2021/09/17 00:00:00+00,2021,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3697934,47.54385795,Block,0,Y,2013/09/11 00:00:00+00,2013,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3073643,47.61966496,Intersection,0,,2020/09/02 00:00:00+00,2020,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3231111,47.59583224,Block,0,Y,2018/07/12 00:00:00+00,2018,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.308942,47.60616997,Intersection,0,,2013/04/08 00:00:00+00,2013,0,Daylight,0,1,,2,Unknown,0,1,Property Damage Only Collision,,N,1,Unknown,1
-122.339357,47.60978057,Block,0,,2016/04/19 00:00:00+00,2016,0,Daylight,0,1,,0,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.2950599,47.56086211,Intersection,0,,2013/04/08 00:00:00+00,2013,0,Daylight,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Overcast,1
-122.2699891,47.53210531,Block,0,,2015/02/19 00:00:00+00,2015,0,Unknown,1,0,,0,Unknown,0,1,Property Damage Only Collision,,N,1,Unknown,1
-122.3342002,47.58085454,Block,0,,2015/01/31 00:00:00+00,2015,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.312377,47.57947121,Intersection,0,,2017/02/08 00:00:00+00,2017,1,Unknown,1,0,,2,Unknown,0,2,Injury Collision,,N,1,Unknown,1
-122.3341865,47.5996259,Block,0,,2013/04/11 00:00:00+00,2013,1,Daylight,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3555296,47.64688578,Intersection,0,,2004/08/11 00:00:00+00,2004,1,Daylight,0,1,,3,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3396915,47.57270363,Block,0,,2021/06/26 00:00:00+00,2021,1,Daylight,0,2,,2,Dry,0,2,Injury Collision,,N,0,Clear,2
-122.3868564,47.55841117,Block,1,,2021/08/10 00:00:00+00,2021,0,Daylight,1,0,,3,Dry,0,3,Fatality Collision,,N,1,Clear,1
-122.2807788,47.55118995,Intersection,0,,2013/04/09 00:00:00+00,2013,0,Daylight,1,0,Y,3,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3290469,47.59538697,Block,0,,2004/04/21 00:00:00+00,2004,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,0,1,Clear,1
-122.3686045,47.66866123,Intersection,0,,2004/01/24 00:00:00+00,2004,1,Dark - Street Lights On,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3283849,47.55563081,Intersection,0,,2020/09/25 00:00:00+00,2020,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3762109,47.67381803,Intersection,0,,2011/05/04 00:00:00+00,2011,1,Dusk,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3020765,47.6398944,Block,0,,2004/02/05 00:00:00+00,2004,1,Dusk,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3207987,47.61523531,Intersection,0,,2004/03/26 00:00:00+00,2004,0,Dark - Street Lights On,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,0,1,Raining,1
-122.2851165,47.68235109,Block,0,,2004/09/19 00:00:00+00,2004,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,1,1,Clear,1
-122.2767405,47.54743168,Block,1,,2004/10/05 00:00:00+00,2004,0,Daylight,1,0,Y,2,Dry,0,3,Fatality Collision,,0,1,Overcast,1
-122.3448525,47.71477675,Intersection,0,,2004/06/07 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.33511,47.70141155,Intersection,0,,2004/01/29 00:00:00+00,2004,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.2947629,47.66124551,Block,0,,2004/08/30 00:00:00+00,2004,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3324513,47.60726631,Intersection,0,,2004/03/11 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3928701,47.6716505,Intersection,0,,2004/09/09 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3331667,47.61482124,Intersection,0,,2004/12/07 00:00:00+00,2004,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.2916865,47.62652805,Block,0,,2004/08/04 00:00:00+00,2004,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.324487,47.60862448,Intersection,0,,2004/06/15 00:00:00+00,2004,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3320622,47.60348389,Intersection,0,Y,2004/03/04 00:00:00+00,2004,1,Daylight,1,0,,2,Unknown,0,2,Injury Collision,,0,1,Unknown,1
-122.3373487,47.60423027,Intersection,0,,2004/08/28 00:00:00+00,2004,1,Daylight,0,1,,5,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3066987,47.62048527,Block,0,,2004/05/28 00:00:00+00,2004,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Clear,1
-122.3343116,47.60846026,Block,0,,2004/03/19 00:00:00+00,2004,1,Daylight,1,0,Y,0,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3628955,47.54666824,Intersection,0,,2004/04/29 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3763208,47.66293461,Intersection,0,,2004/08/11 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.4063424,47.67276014,Intersection,0,,2004/06/14 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.259343,47.55104978,Intersection,0,Y,2004/05/17 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3450058,47.61856055,Intersection,0,,2004/08/09 00:00:00+00,2004,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.334288,47.62469378,Intersection,0,,2004/08/22 00:00:00+00,2004,0,Unknown,1,0,,2,Wet,0,1,Property Damage Only Collision,,0,1,Raining,1
-122.3429132,47.69055035,Block,1,,2004/02/28 00:00:00+00,2004,0,Dark - Street Lights On,1,0,Y,2,Dry,0,3,Fatality Collision,,1,1,Clear,1
-122.3250007,47.61522188,Block,0,,2004/05/13 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3250569,47.59877133,Block,0,Y,2004/05/29 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3126421,47.62208838,Intersection,0,,2004/10/14 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3331039,47.60797946,Intersection,0,,2004/12/02 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3174511,47.66219804,Block,0,,2004/06/27 00:00:00+00,2004,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,0,2,Clear,1
-122.3569698,47.63474278,Intersection,0,,2004/07/20 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2854432,47.55865579,Intersection,0,,2004/05/19 00:00:00+00,2004,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3401272,47.6106223,Block,0,,2004/06/08 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.314703,47.58242809,Block,0,Y,2004/07/01 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,1,2b,Serious Injury Collision,,0,1,Overcast,1
-122.2904019,47.68032386,Block,0,,2004/11/03 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3292668,47.61468893,Block,0,,2004/08/22 00:00:00+00,2004,1,Dark - Street Lights On,0,1,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3408925,47.61239803,Intersection,0,,2004/02/14 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.33419,47.59568374,Intersection,0,,2004/07/20 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3163345,47.66492767,Intersection,0,,2004/10/12 00:00:00+00,2004,0,Dusk,0,1,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3090577,47.57456744,Block,0,,2004/05/12 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
,,Alley,0,,2004/10/09 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.299512,47.71204425,Intersection,0,,2004/05/20 00:00:00+00,2004,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,0,1,Overcast,1
-122.3075048,47.61289827,Intersection,0,,2004/08/18 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3032814,47.60616932,Block,0,,2004/11/22 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,Y,0,1,Unknown,1
-122.3159446,47.65361705,Block,0,,2004/03/11 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3263738,47.59583727,Intersection,0,,2004/06/17 00:00:00+00,2004,1,Daylight,0,1,,1,Dry,0,2,Injury Collision,,0,0,Clear,1
-122.2961888,47.62347605,Intersection,0,,2004/06/10 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3331039,47.60797946,Intersection,0,,2004/08/09 00:00:00+00,2004,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.338197,47.606835,Intersection,0,,2004/01/14 00:00:00+00,2004,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3421717,47.60963411,Intersection,0,,2004/04/09 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2952331,47.71927875,Intersection,0,,2004/12/04 00:00:00+00,2004,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3324513,47.60726631,Intersection,0,,2004/07/12 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3402161,47.60736381,Intersection,0,,2004/11/18 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
,,Alley,0,,2004/07/11 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,1,1,Clear,1
-122.3901449,47.66866841,Intersection,0,,2004/05/20 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2915939,47.60450585,Intersection,0,,2004/05/14 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3322566,47.60537425,Intersection,0,,2004/07/14 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3341832,47.60046507,Block,0,,2004/05/22 00:00:00+00,2004,2,Dark - Street Lights On,2,0,,4,Dry,0,2,Injury Collision,,0,2,Clear,2
-122.3296454,47.60251994,Intersection,0,,2004/10/11 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.312733,47.6190908,Block,0,,2004/09/28 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.2925172,47.60164758,Intersection,0,Y,2004/07/05 00:00:00+00,2004,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3051476,47.61767457,Block,0,Y,2004/04/19 00:00:00+00,2004,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.3383143,47.6143914,Intersection,0,,2004/12/01 00:00:00+00,2004,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3735955,47.66093483,Intersection,1,,2004/05/09 00:00:00+00,2004,0,Daylight,1,0,,2,Dry,0,3,Fatality Collision,,0,1,Clear,1
-122.3604696,47.52648847,Intersection,0,,2004/05/05 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2493991,47.50435895,Block,0,,2004/08/31 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2836906,47.57887322,Block,0,,2004/01/18 00:00:00+00,2004,0,Daylight,0,1,,2,Wet,0,1,Property Damage Only Collision,,0,1,Overcast,1
-122.3234253,47.5983487,Block,0,,2004/07/16 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3127486,47.73395173,Intersection,0,,2004/10/19 00:00:00+00,2004,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3470335,47.68104928,Intersection,0,,2004/04/03 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
,,,0,,2004/01/20 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3263688,47.59709708,Block,0,Y,2004/12/26 00:00:00+00,2004,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,0,1,Clear,1
-122.3424392,47.65538288,Intersection,0,,2004/04/21 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3794397,47.52108856,Intersection,0,,2004/01/10 00:00:00+00,2004,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Overcast,1
-122.2929898,47.62719136,Block,0,,2004/06/19 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3124641,47.65297596,Intersection,0,,2004/07/22 00:00:00+00,2004,1,Daylight,0,1,,6,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2887478,47.56614569,Intersection,0,,2004/01/21 00:00:00+00,2004,1,Daylight,1,0,Y,4,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3471456,47.53523508,Block,0,,2004/02/19 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3783024,47.6622071,Intersection,0,,2004/09/22 00:00:00+00,2004,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,0,1,Overcast,1
-122.2919877,47.72273215,Intersection,0,,2004/01/12 00:00:00+00,2004,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.3200798,47.6372518,Intersection,0,,2004/01/11 00:00:00+00,2004,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3553676,47.69693316,Block,0,,2004/12/10 00:00:00+00,2004,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
-122.31276,47.59749164,Intersection,0,,2004/01/30 00:00:00+00,2004,1,Dark - Street Lights Off,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2927241,47.59497811,Block,0,,2004/07/15 00:00:00+00,2004,2,Daylight,1,0,,4,Dry,0,2,Injury Collision,,0,3,Clear,1
-122.3207987,47.61523531,Intersection,0,,2004/10/07 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2678553,47.54606703,Block,0,,2004/06/07 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.2807928,47.53153737,Intersection,0,,2004/03/20 00:00:00+00,2004,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,0,1,Clear,1
-122.3134764,47.5662835,Block,0,,2004/10/15 00:00:00+00,2004,1,Daylight,1,0,,2,Dry,1,2b,Serious Injury Collision,,0,1,Clear,1
-122.3446941,47.70505121,Intersection,0,,2004/03/05 00:00:00+00,2004,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,0,1,Raining,1
